68480	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	78709120	65920	65920	65920	373120	65920	65920	65920	65920	4981120	65920	65920	65920	78709120	4981120	65920	65920	65920	65920	65920	157352320	65920	65920	65920	65920	65920	65920	4981120	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	65920	373120	373120	4981120	65920	65920	4981120	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	78709120	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	680320	4981120	65920	65920	65920	65920	65920	65920	78709120	4981120	65920	65920	65920	65920	65920	65920	65920	65920	83624320	65920	65920	65920	65920	83624320	65920	65920	65920	78709120	65920	65920	4981120	0	65920	4981120	680320	65920	373120	65920	65920	4981120	373120	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	78709120	65920	65920	65920	4981120	65920	65920	4981120	9896320	65920	65920	83624320	65920	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	66176	65920	65920	78709120	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	4981120	65920	65920	373120	
68480	78709120	373120	65920	65920	65920	65920	65920	65920	5288320	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	9896320	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	9896320	65920	78709120	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	65920	373120	65920	65920	65920	78709120	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	157352320	78709120	65920	0	157352320	65920	78709120	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	4981120	65920	4981120	680320	78709120	373120	9896320	78709120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	66176	65920	65920	65920	65920	65920	65920	65920	4981120	373120	65920	65920	65920	65920	65920	65920	65920	65920	5288320	65920	65920	65920	4981120	4981120	373120	65920	4981120	65920	4981120	65920	680320	78709120	65920	373120	65920	
4983680	4981120	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	4981120	78709120	65920	65920	65920	65920	65920	373120	65920	78709120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	79016320	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	157352320	65920	78709120	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	680320	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	4981120	65920	65920	65920	4981120	65920	65920	65920	4981120	78709120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	78709120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	9896320	65920	4981120	157352320	0	65920	5288320	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	65920	373120	65920	65920	65920	65920	373120	4981120	9896320	4981120	78709120	9896320	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	66176	373120	65920	65920	373120	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	83624320	65920	65920	65920	373120	65920	65920	65920	373120	65920	65920	65920	65920	9896320	373120	4981120	65920	
68480	65920	65920	5288320	65920	65920	4981120	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	373120	78709120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	9896320	65920	65920	65920	65920	4981120	65920	9896320	65920	4981120	65920	65920	65920	4981120	65920	4981120	65920	5288320	65920	65920	65920	373120	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	78709120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	9896320	65920	157352320	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	680320	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	5288320	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	78709120	65920	65920	65920	65920	4981120	65920	65920	4981120	65920	373120	65920	78709120	680320	65920	65920	0	65920	4981120	65920	65920	78709120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	78709120	65920	65920	65920	65920	4981120	65920	65920	78709120	65920	78709120	65920	78709120	78709120	65920	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	373120	65920	65920	4981120	65920	4981120	65920	4981120	4981120	65920	65920	66176	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	
78711680	65920	9896320	65920	78709120	4981120	65920	65920	65920	157352320	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	5288320	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	9896320	65920	65920	78709120	9896320	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	4981120	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	83624320	65920	65920	65920	9896320	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	78709120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	78709120	5288320	65920	0	65920	373120	65920	4981120	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	78709120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	5288320	83624320	65920	78709120	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	4981120	65920	66176	373120	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	78709120	65920	373120	65920	4981120	65920	65920	65920	65920	
68480	4981120	65920	4981120	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	4981120	65920	65920	157352320	4981120	65920	65920	373120	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	5288320	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	5288320	78709120	373120	65920	9896320	79016320	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	65920	4981120	65920	65920	4981120	65920	65920	65920	373120	373120	65920	65920	4981120	65920	0	78709120	157352320	78709120	4981120	78709120	65920	65920	4981120	65920	65920	65920	65920	65920	78709120	65920	65920	65920	65920	4981120	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	83624320	83624320	9896320	65920	373120	4981120	65920	65920	373120	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	373120	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	66176	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	
4983680	4981120	78709120	65920	373120	65920	65920	4981120	65920	4981120	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	65920	65920	4981120	65920	78709120	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	78709120	78709120	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	78709120	78709120	78709120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	83624320	4981120	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	4981120	65920	65920	373120	4981120	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	4981120	65920	373120	65920	65920	373120	78709120	0	4981120	65920	78709120	4981120	65920	65920	65920	4981120	65920	65920	65920	65920	9896320	65920	65920	65920	65920	65920	65920	65920	78709120	65920	65920	65920	4981120	65920	65920	65920	65920	4981120	4981120	78709120	373120	65920	4981120	373120	65920	65920	65920	373120	65920	65920	65920	65920	680320	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	373120	65920	65920	65920	65920	4981120	65920	66176	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	
68480	78709120	65920	78709120	65920	4981120	373120	65920	65920	65920	65920	373120	65920	65920	65920	65920	373120	65920	65920	9896320	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	78709120	65920	65920	4981120	65920	65920	65920	65920	65920	373120	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	5288320	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	78709120	65920	65920	78709120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	5288320	4981120	5288320	65920	78709120	9896320	65920	65920	4981120	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	157352320	4981120	0	4981120	78709120	65920	65920	4981120	83624320	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	5288320	5288320	157352320	65920	4981120	65920	65920	373120	5288320	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	66176	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	
375680	373120	4981120	79016320	78709120	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	78709120	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	373120	78709120	65920	373120	65920	65920	65920	373120	65920	4981120	4981120	65920	65920	65920	65920	65920	65920	79016320	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	78709120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	9896320	373120	4981120	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	78709120	65920	65920	65920	65920	65920	65920	4981120	4981120	65920	65920	78709120	4981120	78709120	65920	4981120	0	65920	4981120	65920	78709120	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	78709120	65920	65920	4981120	65920	65920	65920	4981120	65920	65920	65920	65920	373120	65920	4981120	373120	78709120	65920	373120	65920	4981120	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	373120	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	66176	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	
68480	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	83624320	65920	680320	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	78709120	4981120	78709120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	4981120	373120	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	373120	65920	65920	9896320	78709120	65920	65920	373120	9896320	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	373120	4981120	78709120	78709120	65920	0	157352320	65920	65920	78709120	9896320	65920	65920	65920	65920	4981120	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	78709120	65920	65920	65920	65920	373120	4981120	4981120	65920	157352320	9896320	65920	65920	4981120	680320	65920	65920	65920	65920	373120	65920	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	66176	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	
68480	4981120	65920	65920	65920	373120	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	373120	65920	65920	4981120	78709120	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	4981120	83624320	65920	9896320	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	78709120	65920	78709120	65920	9896320	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	4981120	65920	680320	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	65920	78709120	9896320	65920	65920	65920	680320	65920	65920	65920	65920	373120	65920	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	78709120	4981120	65920	4981120	157352320	0	65920	65920	4981120	78709120	65920	65920	65920	65920	65920	65920	65920	65920	65920	78709120	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	373120	5288320	65920	65920	9896320	157352320	65920	65920	373120	4981120	65920	65920	65920	65920	65920	65920	65920	65920	65920	4981120	65920	65920	65920	65920	65920	65920	65920	373120	65920	65920	65920	65920	65920	65920	65920	65920	65920	66176	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	65920	
